"","upedon","MO.x","MOGr.x","LU.x","MOGrLU.x","rcasiteid.x","SOCstock100","TSNstock100","lat","long"
"5202","C1605C101",16,1605,"C","1605C","C1605C10",73.1231543713663,11.8151377476284,36.19,-89.68
"5203","C1605F011",16,1605,"F","1605F","C1605F01",23.0857243213704,1.79852360380914,30.97,-93.54
"5204","C1605F031",16,1605,"F","1605F","C1605F03",18.2630007398596,3.3955654105643,35.33,-96
"5205","C1605F051",16,1605,"F","1605F","C1605F05",53.2616870267636,5.7388649690247,33.34,-92.99
"5206","C1605F091",16,1605,"F","1605F","C1605F09",49.5505815641485,2.81257074003288,32.69,-94.23
"5207","C1605F941",16,1605,"F","1605F","C1605F94",63.9829225218,14.8119174193257,32.99,-94.03
"5208","C1605P011",16,1605,"P","1605P","C1605P01",85.3384428414289,3.64374250304133,32.81,-94.01
"5209","C1605P031",16,1605,"P","1605P","C1605P03",71.7365770364535,5.17083689494457,30.95,-93.55
"5211","C1605P081",16,1605,"P","1605P","C1605P08",28.7427650016221,6.0446839407729,32.67,-94.52
"5212","C1605P861",16,1605,"P","1605P","C1605P86",72.9173218178731,10.3305921076868,31.92,-95.13
"5213","C1605P911",16,1605,"P","1605P","C1605P91",28.8082334434338,10.2727360130369,31.57,-95.4
"5214","C1605P931",16,1605,"P","1605P","C1605P93",38.5356398317756,5.1409371207848,32.06,-95.47
"5215","C1605X021",16,1605,"X","1605X","C1605X02",36.3026705036034,4.76757802034659,35.69,-89.92
"5217","C1606W041",16,1606,"W","1606W","C1606W04",980.324239874196,43.3188849908999,29.81,-89.65
"5219","C1607C011",16,1607,"C","1607C","C1607C01",47.344229289075,8.52048757690305,36.48,-88.84
"5220","C1607C031",16,1607,"C","1607C","C1607C03",39.0863852327472,15.8075140387071,34.75,-90.94
"5221","C1607C041",16,1607,"C","1607C","C1607C04",21.4591984877257,1.43187387208171,36.01,-90.28
"5222","C1607C051",16,1607,"C","1607C","C1607C05",54.576770674554,10.3917788064926,36.53,-88.18
"5223","C1607C101",16,1607,"C","1607C","C1607C10",33.817401147181,7.42278136400139,33.68,-90.23
"5224","C1607F011",16,1607,"F","1607F","C1607F01",129.943530314116,11.5636109391078,35.78,-94.56
"5225","C1607F031",16,1607,"F","1607F","C1607F03",87.0573697805472,16.6220330533501,33.1,-91.78
"5226","C1607F041",16,1607,"F","1607F","C1607F04",106.37996900464,17.7282616691405,31.14,-94.96
"5227","C1607F091",16,1607,"F","1607F","C1607F09",31.1094058092849,5.68058457579545,31.59,-93.7
"5228","C1607F101",16,1607,"F","1607F","C1607F10",153.634609549914,17.9665965132815,32.55,-93.69
"5229","C1607P011",16,1607,"P","1607P","C1607P01",83.4857249755044,8.95040473019821,36.29,-94.35
"5230","C1607P031",16,1607,"P","1607P","C1607P03",71.6109148351348,6.40580275762964,36.75,-94.05
"5231","C1607P041",16,1607,"P","1607P","C1607P04",55.458608402613,13.1371375990252,32.88,-91.5
"5232","C1607P051",16,1607,"P","1607P","C1607P05",43.4727756719249,13.4864701982977,34.66,-89.73
"5233","C1607P091",16,1607,"P","1607P","C1607P09",125.550874389101,17.3802828720039,37.28,-94.1
"5234","C1607R011",16,1607,"R","1607R","C1607R01",132.167641278962,5.7191419468066,34.53,-96.43
"5235","C1607W011",16,1607,"W","1607W","C1607W01",133.882442746052,16.3043957236646,31.06,-92.25
"5236","C1607W041",16,1607,"W","1607W","C1607W04",215.870844473843,31.6426792937112,34.5,-90.26
"5237","C1607W051",16,1607,"W","1607W","C1607W05",131.934809202756,24.7530449631677,31.02,-91.81
"5238","C1607W061",16,1607,"W","1607W","C1607W06",161.259187663297,22.5149513173589,33.76,-90.35
"5239","C1607W081",16,1607,"W","1607W","C1607W08",132.012360414152,16.597697328693,31.06,-92.25
"5240","C1607X031",16,1607,"X","1607X","C1607X03",50.5751701324539,9.34510774349111,36.62,-88.53
"5241","C1607X061",16,1607,"X","1607X","C1607X06",106.442346102043,9.00140762788841,32.96,-91.42
"5242","C1607X081",16,1607,"X","1607X","C1607X08",55.0188430734659,8.403340241689,34.52,-89.91
"5243","C1608C011",16,1608,"C","1608C","C1608C01",46.5572491902498,9.29470142451184,35.21,-90.29
"5244","C1608C021",16,1608,"C","1608C","C1608C02",88.6637716407024,18.3669203085508,34.73,-92.05
"5245","C1608C031",16,1608,"C","1608C","C1608C03",22.322646501188,14.1676481778906,35.52,-91.24
"5246","C1608C041",16,1608,"C","1608C","C1608C04",130.759040549111,24.413587206988,36.87,-94.17
"5247","C1608C051",16,1608,"C","1608C","C1608C05",46.9285559592019,7.70014288291168,33.07,-93.75
"5248","C1608C061",16,1608,"C","1608C","C1608C06",95.4275062856141,14.881801701423,37.21,-94.22
"5249","C1608C081",16,1608,"C","1608C","C1608C08",51.346093089329,9.0633331414975,33.64,-90.33
"5250","C1608F011",16,1608,"F","1608F","C1608F01",82.278354925993,5.96964596671682,32.72,-93.44
"5251","C1608F021",16,1608,"F","1608F","C1608F02",48.4448875298467,2.41512117590157,33.69,-92.29
"5252","C1608F031",16,1608,"F","1608F","C1608F03",41.3405677204484,3.5754519282165,31.01,-94.22
"5253","C1608F041",16,1608,"F","1608F","C1608F04",22.7297198197468,3.72734271746015,36.35,-92.56
"5255","C1608F111",16,1608,"F","1608F","C1608F11",112.976468044445,10.9461729875517,30.62,-95.11
"5256","C1608F951",16,1608,"F","1608F","C1608F95",125.918006180827,8.5844782036853,31.52,-94.14
"5257","C1608P011",16,1608,"P","1608P","C1608P01",122.233535778568,14.114702832477,37.1,-94.6
"5258","C1608P031",16,1608,"P","1608P","C1608P03",98.3204715869656,9.41826372795465,37.6,-92.91
"5259","C1608P041",16,1608,"P","1608P","C1608P04",150.64640064845,15.3345182690748,38.43,-92.65
"5260","C1608P051",16,1608,"P","1608P","C1608P05",70.7559426380807,19.8422669198036,33.85,-93.79
"5261","C1608P891",16,1608,"P","1608P","C1608P89",65.8534763026459,6.05748056431132,34.21,-94.28
"5262","C1608R021",16,1608,"R","1608R","C1608R02",30.4223730672132,4.7046642062155,34.28,-96.51
"5263","C1608R031",16,1608,"R","1608R","C1608R03",72.7277129834798,13.2295154023122,34.43,-96.3
"5264","C1608R041",16,1608,"R","1608R","C1608R04",98.5471523516451,13.534862699598,34.84,-96.24
"5265","C1608R051",16,1608,"R","1608R","C1608R05",124.469131254638,13.5454064820973,34.78,-95.9
"5266","C1608R071",16,1608,"R","1608R","C1608R07",94.461161333583,11.0227996104782,34.6,-96.28
"5267","C1608X011",16,1608,"X","1608X","C1608X01",69.3070050442288,8.83627901631255,37.3,-94.39
"5269","C1608X031",16,1608,"X","1608X","C1608X03",64.833930006609,7.56077124533919,37.22,-94.14
"5270","C1609C011",16,1609,"C","1609C","C1609C01",89.8032144181234,8.58967507796846,36.76,-89.75
"5271","C1609C021",16,1609,"C","1609C","C1609C02",57.2501548051016,6.99560516265509,35.82,-90.6
"5272","C1609C031",16,1609,"C","1609C","C1609C03",53.2638576526699,19.4583367561408,33.6,-90.11
"5273","C1609C041",16,1609,"C","1609C","C1609C04",58.3438020614456,5.6906025865143,36.81,-89.67
"5274","C1609C051",16,1609,"C","1609C","C1609C05",123.92599995519,17.2179445505467,34.41,-90.44
"5275","C1609C061",16,1609,"C","1609C","C1609C06",119.746060072701,19.1588464680702,36.03,-89.95
"5276","C1609C071",16,1609,"C","1609C","C1609C07",103.452003116406,19.6547731514643,36.45,-90.02
"5277","C1609C081",16,1609,"C","1609C","C1609C08",87.0493753530685,10.6406924400206,33.32,-90.86
"5278","C1609C121",16,1609,"C","1609C","C1609C12",75.6056248404596,12.4733585869316,34.63,-91.48
"5279","C1609C131",16,1609,"C","1609C","C1609C13",13.891323407832,6.14172515909282,36.73,-89.58
"5280","C1609C151",16,1609,"C","1609C","C1609C15",163.774599596214,19.0823121520737,33.95,-91.67
"5281","C1609C161",16,1609,"C","1609C","C1609C16",284.797247202623,12.1504958236147,35.88,-90.28
