Rattus lutreolus	109.1	4.14788532915	4.69226489284
Rattus niobe	42.3	3.98154906808	3.74478708605
Rattus rattus	117.0	4.92362391711	4.7621739348
Rattus villosissimus	184.4	4.67282883446	5.21710731112
Reithrodon auritus	78.7	4.34120464015	4.36564315542
Reithrodontomys megalotis	7.85	3.02771531941	2.06051353179
Rhinolophus capensis	11.9	1.96571277635	2.47653840012
Rhinolophus clivosus	16.83	2.59972232422	2.8231630082
Rhinonicteris aurantia	8.27	2.78501124224	2.11263450904
Rhinophylla pumilio	9.5	2.78501124224	2.25129179861
Rousettus amplexicaudatus	91.5	4.64727136201	4.51633897228
Rousettus egyptiacus	146.0	4.8089270235	4.98360662171
Saccopteryx bilineata	7.8	2.67414864943	2.0541237337
Saccostomus campestris	78.1	3.87618855242	4.35799005685
Sarcophilus laniarius	5050.0	7.25417784646	8.52714352227
Scalopus aquaticus	48.0	4.21508617992	3.87120101091
Scapanus latimanus	61.0	4.33467293829	4.11087386417
Scapanus orarius	61.2	4.16044436393	4.11414718952
Scapanus townsendii	130.1	4.69043002994	4.86830338552
Sekeetamys calurus	59.5	3.83729945923	4.08597631255
Setifer setosus	159.5	4.0404162202	5.07204392222
Setonix brachyurus	2654.0	6.7133206543	7.88382321489
Sigmodon hispidus	152.4	4.84024230817	5.02650864325
Sminthopsis crassicaudata	17.7	3.09693415406	2.87356463958
Sminthopsis laniger	24.2	3.16631857413	3.18635263316
Sminthopsis macroura	22.0	3.15870110183	3.09104245336
Sminthopsis ooldea	10.6	2.93916192207	2.36085400112
Sminthopsis psammophila	43.6	3.54673968695	3.77505715035
Sorex alpinus	7.9	3.87535902106	2.06686275947
Sorex araneus	7.5	3.79997350162	2.01490302054
Sorex coronatus	9.1	3.94931879017	2.20827441352
Sorex minutus	3.3	3.34638914517	1.19392246847
